question,options,right_answer
中共十八大报告中指出新形势下党面临的“四大考验”是执政考验、()考验、市场经济考验、()考验；“四大危险”是()危险、能力不足危险、()危险、消极腐败危险.,"['改革开放', '外部环境', '精神懈怠', '脱离群众']","['改革开放', '外部环境', '精神懈怠', '脱离群众']"
最先在中国提出“中国共产党”这个名称的是(),"['李大钊', '陈独秀', '蔡和森', '毛泽东']",['蔡和森']
"党的中央委员会委员出缺,由中中央委员会候补委员按照()依次递补.","['职位高低', '得票多少', '姓氏笔画顺序']",['得票多少']
"中国共产党按照()的原则,发展我党同各国共产党和其他政党的关系.","['互相尊重主权和领土完整、互不侵犯、互不干涉内政、平等互利、和平共处', '独立自主、完全平等、互相尊重、互不干涉内部事务', '长期共存、互相监督、肝胆相照、荣辱与共']",['独立自主、完全平等、互相尊重、互不干涉内部事务']
"党要团结带领人民(),必须毫不动摇坚持和完善党的领导,毫不动摇把党建设得更加坚强有力.","['进行伟大斗争', '迈向伟大复兴', '推进伟大事业', '实现伟大梦想']","['进行伟大斗争', '推进伟大事业', '实现伟大梦想']"
"关于民主革命和社会主义革命的关系,表述不正确的是()","['二者是中国革命进程必经的两个阶段', '民主革命是社会主义革命的必要准备,社会主义革命是民主革命的必然趋势', '二者可以同时进行,“毕其功于一役”', '二者体现了党的最低纲领和最高纲领的辩证统一']","['二者可以同时进行,“毕其功于一役”']"
"我们党团结带领人民进行改革开放新的伟大革命,破除阻碍国家和民族发展的一切思想和体制障碍,开辟了社会主义道路,使中国大踏步赶上时代.","['正确', '错误']",['错误']
以下哪项不是新民主主义的基本纲领(),"['《政治纲领》', '《经济纲领》', '《革命纲领》', '《经济纲领》']",['《革命纲领》']
"要改进党的领导方式和执政方式,保证党领导人民有效治理国家；扩大人民有序政治参与,保证人民依法实行民主选举、民主协商、民主决策、民主管理、民主监督；维护国家法制统一、尊严、权威,加强人权法治保障,保证人民依法享有广泛权利和自由.","['正确', '错误']",['正确']
"在分配、购买住房中侵犯国家、集体利益,情节较轻的,给予警告或者严重警告处分；情节较重的,给予撒销党內职务或者留党察看处分；情节严重的,给予开除党籍处分.","['正确', '错误']",['正确']
"毛泽东在《目前形势和我们的任务》中提出,土地改革必须注意的基本原则是()","['富农分坏地', '改造中小工商业者', '满足贫农和雇农的要求', ':坚决地团结中农,不要损害中农的利益']","['满足贫农和雇农的要求', ':坚决地团结中农,不要损害中农的利益']"
提出实现“四个现代化”历史任务的会议是(),"['党的八大', '党的八大二次会议', '二届人大一次会议', '三届人大三次会议']",['三届人大三次会议']
"1954年9月15日至28日,第一届全国人民代表大会第一次会议在北京隆重召开.大会通过了(),以根本大法的形式,把中国共产党在过渡时期的总路线作为国家在过渡时期的总任务确定下来.","['《中华人民共和国宪法》', '《中华人民共和国土地法》', '《中国共产党党章》', '《中华人民共和国第一个五年计划》']",['《中华人民共和国宪法》']
"党的基层组织,根据工作需要和党员人数,经上级党组织批准,分别设立党的().","['A支部委员会', 'B党小组', 'C总支部委员会', 'D基层委员会']","['A支部委员会', 'C总支部委员会', 'D基层委员会']"
"1940年8月至12月,八路军在华北发动的(),给日军以沉重打击.","['百团大战', '陈庄战役', '平型关战役', '黄土岭战役']",['百团大战']
"九届二中全会以后,毛泽东领导全党全军开展了批林批孔运动,要求全党特别是高级干部认真学习马列著作,弄懂马克思主义,识别真假马列主义.","['正确', '错误']",['错误']
中国要打造的是共建共治共享的社会治理格局.,"['正确', '错误']",['正确']
"(学习二十大)50此题为防刷题而出,正常答题的同学请退出后再次进入答题或选择ABCD选项,否则容易被判定为刷题.(请注意:如果在意正确率,请退出再重进;如果不在意正确率,那么请选择ABCD选项)","['选它', '选它', '选它', '选它']","['选它', '选它']"
"2023年3月15日,习近平在中国共产党与世界政党高层对话会上提出()点主张.","['3', '4', '5', '6']",['5']
"1977年8月召开的党的十一大,首次把党和国家政治生活的目标写进党章,这一目标是“要努力造成一个(),又有纪律,又有自由,又有统一意志,又有个人心情舒畅、生动活泼的政治局面.","['又有中央权威又有地方积极性', '又有集中又有民主', '又有团结统一又有民主']",['又有集中又有民主']
中国共产党第一次用法律形式肯定中国农民分配土地的神圣权利是(),"['井冈山土地法', '兴国土地法', '五四指示', '中国土地法大纲']",['井冈山土地法']
"党的十六大,将()思想确立为党的指导思想.","['毛泽东思想', '邓小平理论', '“三个代表”重要思想', '科学发展观']",['“三个代表”重要思想']
"开展国土绿化行动,包括：()","['推进荒漠化、石漠化、水土流失综合治理', '强化湿地保护和恢复', '加强地质灾害防治', '完成生态红线']","['推进荒漠化、石漠化、水土流失综合治理', '强化湿地保护和恢复', '加强地质灾害防治']"
"1920年下半年,毛泽东在与周恩来的通信中讨论了建党问题.","['正确', '错误']",['错误']
"毛泽东在《关于正确处理人民内部矛盾的问题》中提出,解决社会主义社会基本矛盾问题的途径是()","['进行新民主主义革命', '进行社会主义革命', '依靠社会主义制度本身的力量进行改革', '进行无产阶级专政下的继续革命']",['依靠社会主义制度本身的力量进行改革']
"1995年5月6日,中共中央、国务院作出《关于加速科学技术进步的决定》,提出实施()战略.","['科教兴国', '可持续发展', '依法治国', '走出去']",['科教兴国']
"十九大报告提出,中国共产党始终把为人类作出新的更大的贡献作为自己的期待.","['正确', '错误']",['错误']
"党的建设必须坚决实现的基本要求有:坚持党的基本路线;坚持解放思想,实事求是,与时俱进,求真务实;().","['坚持从严管党治党', '坚持民主集中制', '坚持全心全意为人民服务', '坚持新时代党的组织路线']","['坚持从严管党治党', '坚持民主集中制', '坚持全心全意为人民服务', '坚持新时代党的组织路线']"
"小姜的入党志愿书上党委审批意见写的是预备期自2021年7月29日起至2022年7月29日止.他所在的党支部于2022年8月1日召开会议讨论,同意按期转正,上级党委于2022年9月1日审批同意.小姜转为正式党员的时间是().","['2022年9月1日', '2022年7月29日', '2022年8月1日']",['2022年7月29日']
"2013年1月5日,习近平在新进中央委员会的委员、候补委员学习贯彻党的十八大精神研讨班上指出,我们党始终坚持共产主义远大理想,共产党员特别是党员领导干部要做()和()的坚定信仰者和忠实践行者.对马克思主义的信仰,对()的信念,是共产党人的政治灵魂,是共产党人经受住任何考验的精神支柱.","['共产主义远大理想', '中国特色社会主义共同理想', '社会主义和共产主义']","['共产主义远大理想', '中国特色社会主义共同理想', '社会主义和共产主义']"
"十四大会议中提出,“在收入分配中,必须坚持()为主体、()的原则,体现效率优先、兼顾公平,把国家、企业、个人三者的利益结合起来.”","['按劳分配;按要素分配', '按劳分配;多种分配方式并存', '按要素分配；多种分配方式并存', '按要素分配；按劳分配']",['按劳分配;多种分配方式并存']
"1975年1月13日至17日,第四届全国人民代表大会第一次会议召开的地址是()","['北京', '上海', '天津', '重庆']",['北京']
"严重触犯刑律的中央委员会委员、候补委员,由中央政治局决定().","['开除其党籍', '对其批评教育', '听取本人说明情况和申辩']",['开除其党籍']
《实践是检验真理的唯一标准》一文发表的时间和刊物是1978年5月10日中央党校内部刊物.,"['正确', '错误']",['错误']
"党的十八大报告重申,中国将始终不渝走和平发展道路,坚定奉行独立自主的和平外交政策.","['正确', '错误']",['正确']
"彻底否定“文化大革命”,就是要彻底否定这个时期的一切.","['正确', '错误']",['错误']
"千古奇冤,江南一叶;同室操戈,相煎何急?”是周恩来在()后对国民党蒋介石的控诉和回击.","['七七事变', '八一三事变', '皖南事变', '五二血案']",['皖南事变']
"新中国成立后,党的任务就是立即消灭资本和资本主义,建立社会主义制度.","['正确', '错误']",['错误']
"全党必须牢记,全面从严治党永远在路上,全面依法治国永远在路上.","['正确', '错误']",['错误']
"党的十八届四中全会对全面推进依法治国作出了全面部署,提出的重大举措有()多项,涵盖了依法治国各个方面.","['180', '200', '170', '150']",['180']
"毛泽东实际上否定了“城市中心论”,确立了“以乡村为中心”的思想的文章是().","['《星星之火,可以燎原》', '《中国的红色政权为什么能够存在》', '《反对本本主义》', '《井冈山的斗争》']","['《星星之火,可以燎原》']"
延安整风运动的方针是().,"['解放思想,实事求是', '不打棍子,不戴帽子', '惩前毖后,治病救人', '坦白从宽,抗拒从严']","['惩前毖后,治病救人']"
"1939年7月7日,在华北联合大学举行的开学典礼上,毛泽东首次将()称之为中国革命中战胜敌人的三个法宝.","['政治民主、军事民主、经济民主', '统一战线、武装斗争、党的建设', '理论联系实际、密切联系群众、批评和自我批评']",['统一战线、武装斗争、党的建设']
"加强和规范党内政治生活,增强党内政治生活的政治性、().","['战斗性', '原则性', '时代性', '统一性']","['战斗性', '原则性', '时代性']"
"经过长期努力,中国特色社会主义进入了新时代,这是我国发展新的().","['未来方向', '未来方位', '历史方向', '历史方位']",['历史方向']
"十五大全会高度评价农村改革二十年所取得的巨大成就和创造的丰富经验.一致认为,实行家庭联产承包责任制,废除人民公社,突破()模式,发展社会主义市场经济,极大地调动了亿万农民的积极性,解放和发展了生产力,带来了农村经济和社会发展的历史性巨大变化.","['自然经济', '小农经济', '商品经济', '计划经济']",['计划经济']
"坚持总体国家安全观,统筹()和(),坚决维护国家主权、安全、发展利益.","['国家安全发展利益', '发展民生', '发展安全']",['发展安全']
"2017年,习近平在中国共产党第十八届中央纪律检查委员会第七次全体会议上强调,全面从严治党要做到()决不改变","['脱贫', '反腐', '环保', '文化']",['反腐']
"各级党组织在决定或批准开除党员党籍的时候,应当全面研究有关的材料和意见,采取()的态度.","['适当从宽', '十分慎重', '宁严勿宽']",['十分慎重']
"毛泽东指出,中国“工业化的问题,主要是指()的关系问题”","['农业、轻工业、重工业', '国家、集体、个人', '党的领导和人民群众']",['农业、轻工业、重工业']
中国共产党在1937年8月召开的洛川会议上通过了(),"['《为抗日救国告全国同胞书》', '《停战议和一致抗日通电》', '《致国民党五届三中全会电》', '《抗日救国十大纲领》']",['《抗日救国十大纲领》']
"国家计划生育委员会是()在1981年决定设立的,其主要任务是：统一管理全国的计划生育工作,贯彻执行国家关于计划生育的方针、政策和法令等.","['中共中央政治局', '全国人大常委会', '国务院']",['全国人大常委会']
"1945年4月23日至6月11日,中共第七次全国代表大会在延安隆重召开,毛泽东在会上作了()的政治报告.","['《论解放区战场》', '《论统一战线》', '《论联合政府》', '《中国共产党和中国革命》']",['《论联合政府》']
红四军党的第九次代表大会是在福建上杭县古田召开的.,"['正确', '错误']",['正确']
在粉碎“四人帮”中起了重要作用的中央领导人有(),"['华国锋', '叶剑英', '邓小平', '胡耀邦']","['华国锋', '叶剑英']"
中国特色社会主义制度的最大优势是(),"['公有制占主体', '中国共产党领导', '马克思主义指导', '人民代表大会']",['中国共产党领导']
"1941年,中国共产党先后提出了巩固解放区的十大基本政策,其中心环节是().","['开展大生产运动', '建立三三制政权', '整顿三风']","['开展大生产运动', '整顿三风']"
"《关于对配偶子女均已移居国(境)外的国家工作人员加强管理的暂行规定》规定,县处级副职以上领导干部办理因私出国护照和往来港澳台地区的通行证件、申请因私出国(境)或者移居国(境)外等事项,由有关部冂按照干部管理权限征求()意见后处理.","['纪检监察机关和组织(人事)割门', '纪检监察机关', '所在党委', '组织(人事)部门']",['纪检监察机关和组织(人事)割门']
"“利用写小说搞反党活动,是一大发明.”说这句话的人是()","['毛泽东', '周恩来', '朱德']",['毛泽东']
()是我们党执政兴国的第一要务,"['发展', '改革开放', '解放生产力', '一带一路']",['发展']
"1922年7月,中国共产党在上海召开了第二次全国代表大会.这次大会的中心议题和主要历史贡献在于()","['提出了无产阶级革命领导权问题', '提出了农民同盟军问题', '提出了反帝反封建的革命纲令领', '提出了革命统一战线问题']",['提出了反帝反封建的革命纲令领']
"2002年3月26日,江泽民会见参加神舟三号试验飞船任务的代表时指出,这次试验飞船的发射成功进一步表明,中国人民完全有能力依靠()攻克尖端技术,在世界高科技领域占有一席之地.","['艰苦奋斗', '顽强拼搏', '引进吸收', '自主创新']",['自主创新']
"十二大会议中提出,在这同时,我们要同包括台湾同胞、港澳同胞和国外侨胞在内的全体爱国人民一道,努力促进祖国统一的大业.我们还要同全世界人民一道,继续为反对()、()和维护世界和平而斗争.","['形式主义', '官僚主义', '帝国主义', '霸权主义']","['帝国主义', '霸权主义']"
"人民解放军与国民党军队战略决战的序幕是在山东战场.上揭开的,即1948年9月16日至24日的()","['鲁南战役', '济南战役', '胶济路西段战役']",['济南战役']
中央文化革命小组(简称中央文革小组)的主要成员有().,"['陈伯达', '江青', '张春桥', '林彪']","['陈伯达', '江青', '张春桥']"
下面说法正确的有().,"['实施西部地区大开发战略,加快中西部地区发展,是党中央贯彻邓小平同志关于“两个大局”的战略思想', '把每年的7月1日作为中国共产党诞辰纪念日,是因为中国共产党的成立大会是在1921年7月1日召开的', '中国共产党的根本宗旨是解放思想、实事求是', '中国共产党同各民主党派合作的基本方针是“长期共存,互相监督,肝胆相照,荣辱与共”']","['实施西部地区大开发战略,加快中西部地区发展,是党中央贯彻邓小平同志关于“两个大局”的战略思想', '中国共产党同各民主党派合作的基本方针是“长期共存,互相监督,肝胆相照,荣辱与共”']"
"对于违纪行为所获得的(),应当收缴或者责令退赔.","['经济利益', '政治利益', '其他利益']",['经济利益']
"党的十八大报告强调,要()健全党内民主制度体系,以党内民主带动人民民主.","['营造党内民主平等的同志关系', '坚持民主集中制', '健全党员民主权利保障制度', '推进党的建设制度化、规范化、程序化']",['坚持民主集中制']
"1903年在《驳康有为论革命书》中歌颂革命为“启迪民智,除旧布新”良药的是()","['邹容', '章炳麟', '陈天华', '严复']",['章炳麟']
"统筹推动文明培育、文明实践、文明创建,推进城乡精神文明建设融合发展,在全社会弘扬劳动精神、()、()、()、()","['奋斗精神', '奉献精神', '创造精神', '勤俭节约精神']","['奋斗精神', '奉献精神', '创造精神', '勤俭节约精神']"
"每个党员,不论职务高低,都必须编入党的一个支部、小组或其他特定组织,参加党的组织生活,接受党内外群众的监督.党员领导干部还必须参加党委、党组的().","['组织生活会', '民主座谈会', '民主生活会']",['民主生活会']
党政领导干部任职前公示期不少于()个工作日.,"['3', '5', '7', '10']",['5']
"对党员的纪律处分,如果涉及的问题比较重要或复杂,或给党员以开除党籍的处分,应分别不同情况,报()党的纪律检查委员会审查批准.","['市级或市级以上', '县级或县级以上', '省级或省级以上']",['县级或县级以上']
"党的省、自治区、直辖市的代表大会,设区的市和自治州的代表大会,县(旗)、自治县,不设区的市和市辖区的代表大会,每()年举行一次.","['5', '4', '3']",['5']
1980年2月召开的中共十一届五中全会决定为()彻底平反并恢复名誉,"['邓小平', '彭德怀', '周恩来', '刘少奇']",['刘少奇']
"党的十一届三中全会以来,我国农村发生了许多重大变化.影响最深远的是普遍实行了多种形式的农村生产责任制,而()又越来越成为主要形式.","['集体经营', '家庭联产承包制', '包产到户']",['家庭联产承包制']
"中国共产党在()、互不侵犯、互不干涉内政、平等互利、和平共处五项原则的基础上,发展我国同世界各国的关系.","['互相尊重主权和领土完整', '互相尊重主权和国内事务', '互相尊重本国人民的选择']",['互相尊重主权和领土完整']
"党员受留党察看处分期间,没有哪些权利","['表决权', '选举权', '被选举权', '发言权']","['表决权', '选举权', '被选举权']"
"选拔任用党政领导干部,必须经过民主推荐.民主推荐包括会议推荐和个别别谈话推荐,推荐结果作为选拔任用的重要参考,在()年内有效.","['1', '2', '3', '5']",['1']
"十七大总结改革开放以来我们取得一切成绩和进步的根本原因,归结起来就是()","['高举中国特色社会主义伟大旗帜', '坚持解放思想,实事求是,与时俱进.', '开辟了中国特色社会主义道路,形成了中国特色社会主义理论体系.', '坚持了中国特色社会主义道路']","['开辟了中国特色社会主义道路,形成了中国特色社会主义理论体系.']"
"1938年,毛泽东发表了《论持久战》,驳斥了“亡国论”和“速胜论”,为抗日战争的胜利指明了正确的道路.","['正确', '错误']",['正确']
中共十大是在粉碎“四人帮”的背景下召开的,"['正确', '错误']",['错误']
“文化大革命”全面发动的标志是(),"['《评新编历史剧〈海瑞罢官〉》一文的发表', '1966年5月中央政治局扩大会议召开', '党的八届十一中全会召开', '社会主义教育运动的展开']","['1966年5月中央政治局扩大会议召开', '党的八届十一中全会召开']"
"党的十八大党章修正案在总纲部分指出,发展()的人民民主,切实保障人民管理国家事务和社会事务、管理经济和文化事业的权利.","['更加广泛', '更加充分', '更加健全', '更加深入']","['更加广泛', '更加充分', '更加健全']"
"十四大会议进一步贯彻“解放思想,实事求是”的思想路线.","['正确', '错误']",['正确']
"党在新民主主义革命时期的总路线是:无产阶级领导的,人民大众的,反对帝国主义、封建主义和官僚资本主义的革命.","['正确', '错误']",['正确']
"调整和增选中央委员及候补中央委员的数额,不得超过党的全国代表大会选出的中央委员及候补中央委员各自总数的五分之一.","['正确', '错误']",['正确']
1948年4月30中共中央发布()号召召开没有反动分子参加的新的政治协商会议,"['五四指示', '党内指示', '纪念五一国际劳动节口号']",['纪念五一国际劳动节口号']
"中国共产党的下级组织既要向上级组织请示和报告工作,又要()解决自己职责范围内的问题.","['自力更生地', '依靠上级', '独立负责地']",['独立负责地']
"党的全国代表会议调整和增选中央委员及候补中央委员的数额,不得超过党的全国代表大会选出的中央委员及候补中央委员各自总数的().","['2/5', '1/5', '1/3']",['1/5']
"党的十八大报告指出,要促进()同步发展.","['工业化', '信息化', '城镇化', '农业现代化']","['工业化', '信息化', '城镇化', '农业现代化']"
“十三大”的中心任务是加快和深化改革,"['正确', '错误']",['正确']
"在“三反”运动中,我们先后处理了()等腐败分子","['刘青山', '张子善', '黄克功', '胡长清']","['刘青山', '张子善']"
第二次国共合作得以长期维持的主要经验是(),"['以民族大义为重,对国民党反共摩擦予以理解', '始终保持中国共产党在统一战线中的绝对领导地位', '中国共产党在统一战线中以斗争求团结', '始终维护国民党在统一战线中的领导地位']",['中国共产党在统一战线中以斗争求团结']
"1962年1月11日到2月7日,党中央在北京召开扩大的中央工作会议,参加这次会议的共有7118人,通常称为:()","['党的八届三次会议', '北京中央工作扩大会议', '七千人会议', '七千人大会']",['七千人大会']
"故意为他人脱离组织出走提供方便条件的,给予警告、严重警告或者撤销党內职务处分.","['正确', '错误']",['正确']
中国共产党第一次全国代表大会产生的中央领导机构称为中央局.,"['正确', '错误']",['正确']
下列不属于中共一大通过的党纲内容的是().,"['消除内乱,打倒军阀', '推翻帝国主义压迫', '联合共产国际', '统一中国为真正的民主共和国']",['联合共产国际']
富国与()是坚持和发展中国特色社会主义、实现中华民族伟大复兴中国梦的两大基石.,"['强军', '富民', '反腐', '改革']",['强军']
第一次国共合作正式形成的标志是中共二大的召开.,"['正确', '错误']",['错误']
"1961年1月,中共中央正式决定对国民经济实行“调整、巩固、充实、提高”方针的会议是()","['中共八届五中全会', '中共八届六中全会', '中共八届九中全会', '中共八届十中全会']",['中共八届九中全会']
"1967年是局势最混乱的一年,因为这一年是“全国全面展开阶级斗争的一年”开始了所谓的“夺权阶段”.全国全面夺权是从()开始的.","['“一月风暴”', '“二月逆流', '“三.二四”事件']",['“一月风暴”']
"()“五位一体”总布局,是党对建设中国特色社会主义伟大实践认识不断深化的重要成果.","['经济建设、政治建设、文化建设、思想建设、生态建设', '经济建设、政治建设、文化建设、社会建设、生态文明建设', '经济建设、政治建设、文化建设、党的建设、社会建设', '经济建设、政治建设、社会建设、生态建设、党的建设']",['经济建设、政治建设、文化建设、社会建设、生态文明建设']
"《关于人民检察院直接受理立案侦查案件立案标准的规定(试行)》规定,“介绍贿赂是指在行贿人与受贿人之间沟通关系、撮合条件,使贿赂行为得以实现的行为.","['正确', '错误']",['正确']
《实践是检验真理的唯大标准》一文发表的时间和刊物是1978年5月10日中央党校内部刊物.,"['正确', '错误']",['错误']
中国共产党领导的哪一次武装起义标志着中国共产党独立领导革命战争、创建人民军队和武装夺取政权的开始?,"['广州起义', '秋收起义', '百色起义', '南昌起义']",['南昌起义']
"1947年3月开始,国民党军队对解放区实行重点进攻,重点进攻的地区是()","['东北和山东解放区', '中原和山东解放区', '陕北和山东解放区']",['陕北和山东解放区']
"(学习二十大)14此题为防刷题而出,正常答题的同学请退出后再次进入答题或选择CD选项,否则容易被判定为刷题.(请注意:如果在意正确率,请退出再重进;如果不在意正确率,那么请选择CD选项)","['2', '2', '选它', '选它']","['2', '选它']"
“文化大革命”为我们留下的深刻教训是(),"['要警惕修正主义的思想倾向', '要防止个人崇拜和思想僵化', '应该以阶级斗争为工作中心', '必须健全国家的民主和法律体制']","['要防止个人崇拜和思想僵化', '必须健全国家的民主和法律体制']"
"必须按照“五位一体”总体布局,统筹推进经济建设、政治建设、文化建设、社会建设、().","['制度建设', '生态文明建设', '作风建设']",['生态文明建设']
"国有企业党委(党组)加强党组织的自身建设,领导()和工会、共青团、妇女组织等群团组织.","['统一战线工作', '精神文明建设', '意识形态工作', '思想政治工作']","['统一战线工作', '精神文明建设', '思想政治工作']"
党的十六大召开的时间是(),"['1997年', '2002年', '2007年', '2012年']",['2002年']
"1936年,中国共产党领导的东北抗日武装相继改编为东北义勇军.","['正确', '错误']",['错误']
"脱贫攻坚战取得决定性进展,()贫困人口稳定脱贫,贫困发生率从百分之十点二下降到百分之四以下.","['六干多万', '七千多万', '八干多万', '九干多万']",['六干多万']
"1978年12月18日至22日,中共十一届三中全会在北京召开.会议作出把党和国家的工作重点转移到()上来等一系列重大决策,实现了建国以来党的历史上具有深远意义的伟大转折.从此,我国进入改革开放和社会主义现代化建设的新时期.","['全面开展拨乱反正', '社会主义现代化建设', '国民经济调整']",['社会主义现代化建设']
毛泽东在《整顿党的作风》一文中将党的优良作风概括为理论和实践相结合、和人民群众紧密地联系在一起、自我批评“三大作风”.,"['正确', '错误']",['错误']
解放西藏的方式是:(),"['武装起义', '军事进攻', '和平过渡']",['和平过渡']
"中国共产党坚持对人民解放军和其他人民武装力量的绝对领导,切实保证人民解放军有效履行新时代军队使命任务,充分发挥人民解放军在()、()和()中的作用.","['参加社会主义现代化建设', '维护人民利益', '保卫祖国', '巩固国防']","['参加社会主义现代化建设', '保卫祖国', '巩固国防']"
"到2050年,我国将跻身创新型国家行列.","['正确', '错误']",['错误']
"在毛泽东思想指引下,中国共产党领导全国各族人民,经过长期的反对帝国主义、封建主义、()的革命斗争,取得了新民主主义革命的胜利,建立了人民民主专政的中华人民共和国.","['垄断资本主义', '官僚资本主义', '买办资产阶级']",['官僚资本主义']
"李某是当地有名的恶霸,为垄断附近的烟酒生意,其为某区工商分局购买了轿车2辆,空调24台.在以后的工商检查中,该区工商分局对李某多有照顾,致使李某得以逃避各项工商管理款项计214万元.下列分析正确的是","['李某的行为构成对单位行贿罪', '该区工商管理分局构成单位受贿罪', '犯单位受贿罪的,对单位判处罚金,并对其直接负责的主管人员和其他直接责任人员,处五年以下有期徒刑或者拘役', '对单位行贿罪的犯罪主体也可以是单位,但是对单位行贿的单位应当是国有或者集体所有制形式的单位']","['李某的行为构成对单位行贿罪', '该区工商管理分局构成单位受贿罪', '犯单位受贿罪的,对单位判处罚金,并对其直接负责的主管人员和其他直接责任人员,处五年以下有期徒刑或者拘役', '对单位行贿罪的犯罪主体也可以是单位,但是对单位行贿的单位应当是国有或者集体所有制形式的单位']"
"党的中央纪律检查委员会常务委员会和书记、副书记,由()选举产生,并报党的中央委员会批准.","['党的中央纪律检查委员会全体会议', '党的全国代表大会', '中央委员会全体会议']",['党的中央纪律检查委员会全体会议']
()最早提出“知识分子已经是工人阶级的一部分”观点.,"['毛泽东', '周恩来', '刘少奇', '邓小平']",['周恩来']
"要完善国民健康政策,为人民群众提供全方位不定期健康服务.","['正确', '错误']",['错误']
