question,options,right_answer
“一带一路”是和平之路、繁荣之路、开放之路、创新之路、文明之路,"['正确', '错误']",['正确']
"增强绿水青山就是金山银山的意识,坚持()的基本国策.","['节约资源和保护环境', '计划生育', '对外开放', '依法治国']",['节约资源和保护环境']
"2022年我国北京,张家口将举办第()届冬季奥林匹克运动会.","['24', '22', '20', '26']",['24']
"党的纪律是党的各级组织和全体党员必须遵守的(),是维护党的团结统一、完成党的任务的保证.","['行为规范', '行为规则', '党纪党规', '基本准则']",['行为规则']
"习近平总书记在纪念新华社成立会议上指出,新华社成立时间为()","['1931', '1932', '1933', '1934']",['1931']
"中国精神就是以()为核心的民族精神,以改革创新为核心的时代精神.","['爱国主义', '勤劳勇敢', '自强不息', '爱好和平']",['爱国主义']
"经济建设需要发挥优势推动()崛起,创新引领率先实现东部地区优化发展.","['中部地区', '西部地区', '南部地区', '东北地区']",['中部地区']
"今年是中俄友好、和平与发展委员会成立20周年和俄中友协成立()周年,也是中俄媒体交流年收官之年","['58', '59', '60', '61']",['60']
国际刑警在凝聚世界各国警方共识、深化国际执法安全合作、共同打击犯罪发挥了不可替代的重要作用,"['正确', '错误']",['正确']
"科技界是金砖经济合作的主力军、生力军.在开创第二个“金色十年”过程中,科技界大有可为","['正确', '错误']",['错误']
习近平和普京总统达成“()”建设同欧亚经济联盟对接的重要共识,"['丝绸之路', '一带一路', '亚投行', '四个全面']",['一带一路']
人民友好是实现合作共赢的唯一前提,"['正确', '错误']",['错误']
"习近平代表中国政府宣布,设立“南南合作援助基金”,首期提供()亿美元；","['10', '20', '30', '40']",['20']
"党的19大报告中提出要最严格的生态环境保护制度,形成绿色发展方式和生活方式.坚持走()发展,()富裕,()良好的文明发展道路()","['生活生产生态', '生产生活生态', '生态生活生产', '生态生产生活']",['生产生活生态']
"()国将努力把中国发展惠及周边国家和人民,坚持与邻为善、以邻为伴的周边外交方针","['中', '日', '美', '法']",['中']
"金砖国家要把握历史大势,深化战略伙伴关系,巩固“三轮驱动”合作架构,让第二个“金色十年”的美好愿景变为现实,携手迈向人类命运共同体","['正确', '错误']",['正确']
"在新的历史条件下,坚持党要管党,从严治党,必须解决好的历史性课题是提高党的领导水平和执政水平,提高全党的()理论水平","['马克思主义', '毛泽东思想', '邓小平']",['马克思主义']
"()合作在中俄务实合作中基础领域最广,合作潜力巨大.","['商贸', '经贸', '国贸', '才贸']",['经贸']
十九大报告提出的“四个伟大”中错误的一个是().,"['伟大复兴', '伟大斗争', '伟大工程', '伟大梦想']",['伟大复兴']
"党员个人服从(),少数服从多数,下级组织服从上级组织,全党各个组织和全体党员服从党的全国代表大会和中央委员会,这是党的民主集中制的基本原则之一.","['党的组织', '党委主要领导', '行政主要领导', '党政领导']",['党的组织']
"中国将加大对国际刑警组织全球行动支持力度,支持国际刑警组织在反恐、打击网络犯罪、打击新型有组织犯罪领域每年开展3次全球联合行动","['正确', '错误']",['正确']
我国社会主要矛盾的变化没有改变对我国社会主义所处历史阶段的判断,"['正确', '错误']",['正确']
加快完善社会主义市场经济体制需要促进()保值增值.,"['国有资产', '私有资产', '集体资产', '公有资产']",['国有资产']
党的各级代表大会由党的()委员会召集,"['同级', '上级', '下级', '地方']",['同级']
"中国共产党在领导社会主义事业中,必须坚持以()为中心,其他各项工作都服从和服务于这个中心.","['文化建设', '政治建设', '经济建设', '阶级斗争']",['经济建设']
"世界经济增长总体放缓,但中英两国投资经贸合作持续发展.英国已经成为欧盟内第()大对华投资国","['一', '二', '三', '四']",['二']
"习近平在知识分子、劳动模范、青年代表座谈会上的讲话中提到：广大青年要自觉践行社会主义核心价值观,不断养成高尚品格.","['正确', '错误']",['正确']
"十九大聚焦人民对美好生活的向往,制定了新时代中国特色社会主义的行动纲领和发展蓝图","['正确', '错误']",['正确']
科学发展观是指导更快更好发展的(),"['根本指南', '基本指南', '唯一指南', '重要指南']",['根本指南']
"党的干部必须正确行使人民赋予的权力,依法办事,清正廉洁,勤政为民,以身作则,艰苦朴素,密切联系群众,坚持党的群众路线,自觉地接受党和群众的批评和监督,做到自重、()、自警、自励,反对官僚主义,反对任何滥用职权、谋求私利的不正之风.","['自醒', '自爱', '自省', '自强']",['自省']
"我国坚定立场,南海诸岛自古以来就是()国领土","['中', '日', '美', '法']",['中']
"我国经济发展必须坚持质量第一、效益优先,以供给侧结构性改革为主线.","['正确', '错误']",['正确']
我们应在中高端消费、创新引领、绿色低碳、共享经济、现代供应链、人力资本服务等领域培育新增长点、形成新动能.,"['正确', '错误']",['正确']
"面对国家安全环境的深刻变化,面对强国强军的时代要求,必须全面贯彻新时代党的强军思想,贯彻新形势下军事战略方针,建设强大的现代化陆军、海军、空军、火箭军和战略支援部队,打造坚强高效的战区联合作战指挥机构,构建中国特色现代作战体系,担当起党和人民赋予的新时代使命任务.","['正确', '错误']",['正确']
改革开放重要领域和关键环节改革暂时还未取得突破性进展.,"['正确', '错误']",['错误']
人民友好是实现合作共赢的()前提,"['根本', '基本', '首要', '唯一']",['基本']
"要坚持制度面前人人平等执行制度没有(),坚決维护制度的严肃性和权威性.","['弹性', '例外', '特殊', '特权']",['例外']
"()是中英深度合作的一个缩影,也是全球开放的一个生动诠释.","['金融城', '文化城', '游艺城', '文明城']",['金融城']
实施区域协调发展战略需要支持多产型地区经济转型发展.,"['正确', '错误']",['错误']
新党章明确指出要尊重和保障().,"['选举和被选举权', '人权', '私有财产权', '民主权']",['人权']
现行财税体制是在1995年分税制改革的基础上逐步完善形成的,"['正确', '错误']",['错误']
"在国家主权、独立、领土完整、安全、发展利益等涉及双方核心利益和重大关切问题上相互坚定支持,是中白全面战略伙伴关系的基石和核心内容","['正确', '错误']",['正确']
"习近平在致首届丝绸之路国际文化博览会的贺信中指出,贯通亚欧的()架起了一座东西方友好往来,文明交流的重要桥梁.","['陶瓷之路', '丝绸之路', '茶马古道', '唐藩古道']",['丝绸之路']
"习近平总书记强调,党中央权威和集中统一领导,最关键的是()领导.","['文化', '经济', '政治']",['政治']
"中国决定减少进口非洲商品特别是非资源类产品,支持非洲国家参加中国国际进口博览会","['正确', '错误']",['错误']
以江泽民同志为核心的中国共产党第三代中央领导集体将中国共产党领导的多党合作和政治协商制度确立为中国的基本政治制度,"['正确', '错误']",['正确']
改革开放主要领域改革主体框架基本确立.,"['正确', '错误']",['正确']
"中国社会主义不是教科书里的教条,不是刻板僵化的戒律,而是在实践中不断发展变化的().","['生命体', '改革体', '革命体', '斗争体']",['生命体']
()是建设现代化经济体系的战略支撑？,"['创新', '劳动', '制造', '科技']",['创新']
中国已经成为世界节能和利用新能源、可再生能源第()大国.,"['一', '二', '三', '四']",['一']
"习近平指出人与自然是生命共同体,人类必须尊重自然、顺应自然、保护自然人与自然是生命共同体,人类必须尊重自然、顺应自然、保护自然","['正确', '错误']",['正确']
"预备党员认真履行党员义务,具备党员条件的,应当按期转为正式党员;需要继续考察和教育的,可以延长预备期,但不能超过().","['半年', '一年', '一年半', '两年']",['一年']
积极保障妇女权益.妇女权益是基本()权,"['人', '民', '法律', '国家']",['人']
"经济发展应提高全要素生产率,着力加快建设()、科技创新、现代金融、人力资源协同发展的产业体系.","['实体经济', '虚拟经济', '思想文化', '对外经济']",['实体经济']
"中国已成为世界第()大经济体,第()大工业国","['一；二', '二；一', '三；二', '三；一']",['二；一']
处理好民族问题、做好民族工作的重大意义除了以下那个选项(),"['关系祖国统一和边疆巩固的大事', '关系民族团结和社会稳定的大事', '关系国家长久治安和中华民族繁荣昌盛的大事', '贯彻党的民族工作理论和线路方针政策的实际步骤']",['贯彻党的民族工作理论和线路方针政策的实际步骤']
"中国特色社会主义道路是实现社会主义现代化的必由之路,是指引中国人民创造自己美好生活的必由之路.","['正确', '错误']",['正确']
"作为直辖于中央政府的一个特别行政区,香港并不纳入国家治理体系.","['正确', '错误']",['错误']
"中国将继续增加对最()国家投资,力争2030年达到120亿美元","['不发达', '发达', '发展中', '完善中']",['不发达']
"中国共产党坚持独立自主的和平外交政策,坚持()道路.","['人类命运共同体', '互利共赢', '和平崛起', '和平发展']",['和平发展']
"推进绿色发展,着力解决突出环境问题,加大生态系统()力度,改革生态环境()体制","['涵养；保护', '保护；问责', '保护；监管', '涵养；问责']",['保护；监管']
"&nbsp;加强()综合治理,依法坚决打击各种危害国家安全和利益、危害社会稳定和经济发展的犯罪活动和犯罪分子,保持社会长期稳定.","['社会治安', '社会稳定', '国家安全', '社区管理']",['社会治安']
"五年来,我们统筹推进“()”总体布局、协调推进“()”战略布局,“十二五”规划胜利完成,“十三五”规划顺利实施,党和国家事业全面开创新局面","['五位一体四个全面', '四位一体五个全面', '五个全面四个一体', '四个全面五位一体']",['五位一体四个全面']
道路自信是一个国家最为基本和持久的力量,"['正确', '错误']",['错误']
实践为人类文明进步提供不竭动力源泉,"['正确', '错误']",['错误']
"我们要保障妇女基本医疗卫生服务,特别是要关注()妇女、中老年妇女、少数族裔妇女的健康需求","['残疾', '流动', '农村', '以上都是']",['以上都是']
"近期习近平访英,旨在推动中英全面()伙伴关系得到更大发展","['战略', '合作', '双赢', '发展']",['战略']
"社会主义价值观是当代中国精神的集中体现,是凝聚中国力量的思想道德基础.","['正确', '错误']",['正确']
“修改”和“修订”的含义是相同的,"['正确', '错误']",['错误']
"对党员、干部来说,的滑坡是最严重的病变.","['信仰上', '信念上', '思想上', '道德上']",['思想上']
坚定维护国际和平安全.政治安全合作是金砖战略伙伴关系的重要内容,"['正确', '错误']",['正确']
中国共产党是世界上最大的政党,"['正确', '错误']",['正确']
"中国与阿根廷建交30多年来,在双方共同努力下,两国关系持续快速发展.","['正确', '错误']",['错误']
"习近平在纪念邓小平同志诞辰110周年座谈会上提出,邓小平理论的性质是()","['马克思主义中国化', '改革开放', '对经济全球化的认识', '建设社会主义']",['马克思主义中国化']
"党的十九大报告指出,完善促进消费的体制机制,增强()在经济发展的基础性作用.","['生产', '消费', '分配', '交换']",['消费']
"习近平同志在十九大报告中指出,我们要激发全社会创造力和发展活力,努力实现“四个更“的发展！”四个更“的发展方向不包括().","['更高质量', '更加公平', '更可持续', '更有效果']",['更有效果']
工程科技成为经济社会发展的主要驱动力,"['正确', '错误']",['正确']
"《党章》规定,党员对党组织作出的处分决定不服,可以提出(),有关党组织必须负责处理或者迅速转递,不得扣压.","['.申辩', '复议', '申诉', '诉讼']",['申诉']
"()是我们立党立国的根本指导思想,也是我国大学最鲜亮的底色.","['毛泽东思想', '邓小平理论', '马克思主义']",['马克思主义']
"党的十八届五中全会提出要加大环境治理力度,以提高环境质量为核心,实行最严格的环境保护制度,深入实施大气．水．土壤污染防治行动计划,实行","['省以下环保机构监测监察执法垂直管理制度', '市以下环保机构监測监察执法垂直管理制度', '县以下环保机构监测监察执法垂直管理制度', '乡镇以下环保机构监测监察执法垂直管理制度']",['省以下环保机构监测监察执法垂直管理制度']
"19大报告中指出我国生态环境保护,()","['前景良好', '形势严峻', '任重道远', '收效甚微']",['任重道远']
新兴市场国家和发展中国家代表着世界发展的未来,"['正确', '错误']",['正确']
"贯彻()强军思想,加强人民解放军的建设","['马克思', '邓小平', '习近平', '毛泽东']",['习近平']
"最近十九大上,明确了中国特色社会主义事业总体布局是“五位一体”,强调道路自信、理论自信、制度自信和()自信.","['文化', '创新', '民族', '法制']",['文化']
坚持党对一切工作的领导是历史和人民的选择,"['正确', '错误']",['正确']
"习近平愿继续同俄国总统()一道,引领和推动两国关系沿着既定轨道健康发展,更好促进两国各自发展振兴","['普金', '奥巴马', '特朗普', '李雪主']",['普金']
"中国倡导国际社会共同构建人类命运共同体,建立以合作共赢为核心的新型国际关系,()国际关系民主化","['坚持', '支持', '反对', '拒绝']",['坚持']
"思想教育要结合来进行,抓住主要矛盾,不能搞空对空.","['中心工作', '实际工作', '落实制度规定', '经济发展']",['落实制度规定']
"()是民主的重要形式,也应该成为现代国际治理的重要方法,要倡导以对话解争端、以协商化分歧.","['名主', '独立', '独裁', '协商']",['协商']
"中国共产党在()的基本路线是：领导和团结全国各族人民,以经济建设为中心,坚持四项基本原则,坚持改革开放,自力更生,艰苦创业,为把我国建设成为富强民主文明和谐美丽的社会主义现代化强国而奋斗.","['社会主义阶段', '共产主义阶段', '.社会主义初级阶段', '社会主义中级阶段']",['.社会主义初级阶段']
"解放和发展社会生产力,是社会主义的本质要求.我们要激发全社会创造力和发展活力,努力实现更高质量、更有效率、更加公平、更可持续的发展.","['正确', '错误']",['正确']
"我们要坚持发展是硬道理的战略思想,坚持以经济建设为中心,全面推进社会主义经济建设、政治建设、文化建设、社会建设、生态文明建设.","['正确', '错误']",['正确']
"习近平总书记同中非合作论坛前任和新任非方共同主席国元首会晤中提出,()是发展中国家最集中的大陆","['亚洲', '南美洲', '非洲', '北美洲']",['非洲']
"据有关报道,中国连续()年保持俄罗斯第一大贸易伙伴地位.","['5', '6', '7', '8']",['7']
"全球()个国家通过立法明确规定男女平等,妇女参与政治经济活动在法律上已经没有障碍","['141', '142', '143', '144']",['143']
"有关民意调查显示,英国民众对中国持()的好感度","['较低', '较高', '低', '高']",['较高']
党的各级代表大会实行().,"['任期制', '选举制', '任命制', '批准制']",['任期制']
"全心全意为人民服务,始终代表最广大人民根本利益,是我们能够实行和发展协商民主的前提和基础","['正确', '错误']",['正确']
"习近平同志指出：“是对党员、干部党性的重要考验,是对党员、干部对党忠诚度的重要检验.","['讲政治', '讲党性', '讲正气', '讲规矩']",['讲规矩']
我国发展正处在转变发展方式、优化经济结构、转换增长动力的攻关期.,"['正确', '错误']",['错误']
"总书记在十八届中央纪委二次全会上强调,要加强对权力运行的制约和监督,把权力关进()的笼子里,形成不敢腐的惩戒机制、不能腐的防范机制、不易腐的保障机制.","['法律', '制度', '改革', '纪律']",['制度']
"全会提出,坚持创新发展,必须把创新摆在国家发展全局的核心位置,拓展发展新空间,实施网络强国战略,实施“(”行动计划,发展分享经济,实施国家大数据战略.","['互联网＋', '信息共享', '数据共享']",['互联网＋']
"发挥市场在资源配置中的决定性作用,更好发挥政府作用,建立完善的()调控体系.","['微观', '宏观', '整体', '全局']",['宏观']
"文化是一个国家、一个民族的灵魂.文化兴国运兴,文化强民族强.没有高度的文化自信,没有文化的繁荣兴盛,就没有中华民族伟大复兴.","['正确', '错误']",['正确']
"到新中国成立五十年时,基本实现现代化,把我国建成社会主义现代化国家.","['正确', '错误']",['错误']
科技创新必须摆在国家发展全局的()位置,"['首要', '关键', '主要', '核心']",['核心']
"预备党员的预备期,从()他为预备党员之日算起","['支部大会通过', '支部大会讨论', '支部大会上报', '支部大会接受']",['支部大会通过']
"相互信任,平等对待是开展合作,实现互利共赢的先决条件","['正确', '错误']",['正确']
"2015年,大学生闫某掏了家门口树上的16只幼鸟贩卖,因小鸟是国家二级保护动物燕隼,(闫某辩称不知道是燕隼),最终他因猎贩行为获刑10年.《刑法》规定：非法捕猎、杀害国家重点保护的珍贵、濒危野生动物,情节特别严重的,将被处十年以上有期徒刑.最高人民法院对此也有解释：非法捕猎隼类10只以上就视为情节特别严重.关于此案众说纷纭,以下评论中符合法治思维的是：()","['大学生年纪尚小,应给予改过自新的机会,量刑过重', '不知者不为罪.', '人人都有学习法律的义务,不能因为不知道某种行为是犯罪而免责,“不知者不罪”是不能成立的.', '从犯罪手段、主观恶意、情节严重、获利多少等方面考量,量刑太重,当地司法系统是小题大做.']","['人人都有学习法律的义务,不能因为不知道某种行为是犯罪而免责,“不知者不罪”是不能成立的.']"
"我国经济发展必须坚持质量第一、()优先,以供给侧结构性改革为主线.","['产量', '数量', '效益', '创新']",['效益']
"我国倡导构建()命运共同体,促进全球治理体系变革.","['生态', '人类', '经济', '环境']",['人类']
"&nbsp;坚持(&nbsp;)国家安全观,坚决维护国家主权、安全、发展利益.","['全面', '总体', '综合', '统筹']",['总体']
"《党章》规定,党的纪律处分有：警告、严重警告、()、留党察看、开除党籍.","['撤销党内外一切职务', '.撤销党内职务', '记过', '开除公职']",['.撤销党内职务']
中国共产党第十九届中央纪律检查委员会第一次全体会议公报()任中共中央纪律检查委员会书记.,"['栗战书', '赵乐际', '汪洋', '杨洁篪']",['赵乐际']
"牢牢掌握意识形态工作领导权,不断巩固()在意识形态领域的指导地位.","['马克思主义', '.马克思列宁主义', '毛泽东思想', '马克思主义毛泽东思想']",['马克思主义']
"基本实现社会主义现代化后我国人民将生活更为宽裕,()收入群体比例明显提高.","['中等', '中高等', '高等', '低等']",['中等']
"上海合作组织是世界上幅员最广、人口最多的综合性区域合作组织,成员国的经济和人口总量分别约占全球的20%和40%","['正确', '错误']",['正确']
"党的十九大报告指出,科技是引领发展的第一动力","['正确', '错误']",['错误']
"城乡区域发展差距和居民生活水平差距未来将显著缩小,基本公共服务()基本实现,","['平等化', '均等化', '平均化', '普及化']",['均等化']
"加快建设创新型国家要瞄准世界科技前沿,强化基础研究,实现前瞻性基础研究、引领性原创成果重大突破.","['正确', '错误']",['正确']
党的中央委员会每届任期().,"['二年', '三年', '四年', '五年']",['五年']
"深化供给侧结构性改革需要扩大优质增量供给,实现供需动态平衡.","['正确', '错误']",['正确']
"深化农村土地制度改革,需要完善承包地“二权”分置制度.","['正确', '错误']",['错误']
说的是反对学习和工作中的“空对空,"['“以其昏昏,使人昭昭”', '“纸上谈兵”', '“空谈误国,实干兴邦”', '“学而不思则罔,思而不学则殆”']","['“空谈误国,实干兴邦”']"
人民当家作主是社会主义民主政治的本质特征.,"['正确', '错误']",['正确']
坚持()的方针.,"['节约优先、自然恢复优先、保护为主', '节约优先、保护优先、自然恢复为主', '节约优先、保护优先、自然恢复优先', '保护优先、自然恢复优先、节约为主']",['节约优先、保护优先、自然恢复为主']
以下哪一次会议对全面推进依法治国做出顶层设计和总体部署(),"['中共十八届一中全会', '中共十八届二中全会', '中共十八届三中全会', '中共十八届四中全会']",['中共十八届四中全会']
"在十九大报告中,提到了三个未来中国经济发展支撑的地区,以下不是报告中提到的地区()？","['南海岛礁', '长江经济带', '深圳经济特区', '雄安新区']",['深圳经济特区']
()对坚持和发展中国特色社会主义具有决定性意义,"['改革', '创新', '法治', '发展']",['发展']
"大力发展教育、科学、文化事业,推动中华优秀传统文化().","['创造性转化、创新性发展', '可持续发展', '创新性发展', '创造性转化']",['创造性转化、创新性发展']
"欣克利角核电站项目是()三方合作的产物,希望各国企业充分发挥各自优势,确保项目顺利实施","['中', '英', '法', '以上都是']",['以上都是']
"在教科文组织总部大楼前的石碑上,用多种语言镌刻着这样一句话：“战争起源于人之思想,故务需于人之思想中筑起保卫和平之屏障.”只要世界人民在心灵中坚定了和平理念、扬起了和平风帆,就能形成防止和反对战争的强大力量.","['正确', '错误']",['正确']
"面对新的形势,新兴市场国家和发展中国家需要同舟共济,坚定信心,联手营造有利发展环境,努力实现更大发展,为世界经济增长作出更大贡献","['正确', '错误']",['正确']
"广大文艺工作者要坚持以强烈的()精神和浪漫主义情怀,观照人民生活、命运、情感,表达人民的心愿、心情、心声.","['爱国主义', '现实主义批判', '现实主义']",['现实主义']
以爱国主义为核心的伟大民族精神是中国人民抗日战争胜利的决定因素,"['正确', '错误']",['正确']
"中国将在南南合作援助基金项下提供5亿美元援助,帮助其他发展中国家应对饥荒、难民、气候变化、公共卫生等挑战","['正确', '错误']",['正确']
"改革开放以后,()同志明确提出我国现代化建设三步走发展战略","['邓小平', '江泽民', '胡锦涛', '毛泽东']",['邓小平']
中国共产党坚持对人民解放军和其他人民武装力量的()领导.,"['统一', '完全', '彻底', '绝对']",['绝对']
习近平指出把“一带一路”建设同落实非洲联盟《2063年议程》、联合国2030年可持续发展议程以及非洲各国发展战略相互对接,"['正确', '错误']",['正确']
"党的一大制定了党纲,党的二大制定了我们党的第一部党章.","['正确', '错误']",['正确']
我国经济以由高速增长阶段转向高质量发展阶段,"['正确', '错误']",['正确']
"在特殊时期或者紧急状况下,拒不执行党组织分配、调动决定的,应给予()处分.","['免于处分', '警告', '严重警告', '党内察看或者开除党籍']",['党内察看或者开除党籍']
农业农村农民问题是关系国计民生的().,"['基础性问题', '重要性问题', '根本性问题', '关键性问题']",['根本性问题']
"从2020年到2035年,在全面建设小康社会的基础上,在奋斗五十年,基本实现()","['社会主义民主化', '社会主义现代化', '社会主义和谐化', '社会主义体制化']",['社会主义现代化']
坚持()是强化党内监督的核心.,"['基层群众自治制度', '政治协商制度', '民主集中制', '人民代表大会制度']",['民主集中制']
"《党章》规定,在党组织讨论决定对党员的党纪处分或作出鉴定时,下列说法中,正确的应该是().","['本人无权参加和进行申辩', '其他党员不可以为他作证和辩护', '本人有权参加和进行申辩,其他党员可以为他作证和辩护', '本人有权参加和进行申辩,其他党员不可以为他作证和辩护']","['本人有权参加和进行申辩,其他党员可以为他作证和辩护']"
"习近平在哲学社会科学工作座谈会上的讲话上说,坚持和发展中国特色社会必须高度重视哲学社会科学.","['正确', '错误']",['正确']
"贯彻()强军思想,加强人民解放军的建设.","['马克思', '邓小平', '习近平', '毛泽东']",['习近平']
"习近平在中共中央政治局党史学习教育专题民主生活会上强调,()是历史自信的重要基础.党的十八大以来,我们坚持(),在党和国家历史问题上正本清源,取得了显著成效.同时,我们必须清醒认识到,要真正解决好这个问题,仍然需要党郑重、全面、权威地对党的历史作出科学总结,并在此基础上持之以恒推进党史总结、学习、教育、宣传,让正确党史观更深入、更广泛地树立起来,让正史成为全党全社会的共识,教育广大党员、干部和全体人民特别是广大青年坚定历史自信、筑牢历史记忆,满怀信心地向前进.","['历史认知；唯物史观、正确党史观', '政治认知；唯心史观、正确党史观', '历史认知；唯心史观、正确党史观', '政治认知；唯物史观、正确党史观']",['历史认知；唯物史观、正确党史观']
我国是()领导的、以工农联盟为基础的人民专政的社会主义国家.,"['资产阶级', '农民阶级', '工人阶级']",['工人阶级']
&nbsp;进一步发展和壮大由全体社会主义劳动者、社会主义事业的建设者、拥护社会主义的爱国者、拥护祖国统一和致力于中华民族伟大复兴的爱国者组成的()的爱国统一战线.,"['最大', '最团结', '最广泛', '最广阔']",['最广泛']
"推动文化事业和产业的发展,满足人民过上美好生活的需要,完善文化管理体制,必须放在首位的效益是()","['社会效益', '经济效益', '文化效益', '政治效益']",['社会效益']
"改革开放之初,我们党发出了走自己的路、建设中国特色社会主义的伟大号召.经过长期努力,中国特色社会主义进入了新时代,这是我国发展新的历史方位.","['正确', '错误']",['正确']
"1975年,周恩来总理和索姆斯爵士审时度势,作出了中欧建交的决定.2013年双方贸易额达到5591亿美元,双方每年人员往来500多万人次,留学生总数近30万人.中欧关系已经成为世界上最具影响力的双边关系之一.","['正确', '错误']",['正确']
"习近平总书记表示,中国将在未来5年内,向非盟提供总额为()亿美元的无偿军事援助,以支持非洲常备军和危机应对快速反应部队建设.","['1', '2', '3', '4']",['1']
"生产和消费是市场经济内在关系的两个基本方面,是既对立又统一的辩证关系,二者你离不开我、我离不开你,相互依存、互为条件.","['正确', '错误']",['错误']
"我国经济发展保持中高速增长,在世界国家中名列前茅.国内生产总值从()亿元增长到()亿元,稳居世界第(),对世界经济增长贡献率超过30%.","['53；80；三', '54；81；二', '54；80；二', '53；81；三']",['54；80；二']
"在新时代,中国共产党人把马克思主义基本原理同新时代中国具体实际结合起来,团结带领人民进行伟大斗争、建设伟大()、推进伟大事业、实现伟大梦想.","['工程', '任务', '使命', '目标']",['工程']
"在党的十九大报告中提出我国发展的战略安排：到2020年全面建成小康社会,到()年基本实现社会主义现代化.","['2035', '2036', '2045', '2046']",['2035']
"党组织不履行全面从严治党主体责任或者履行全面从严治党主体责任不力,造成严重损害或者严重不良影响的,对直接责任者和领导责任者,给予()处分.","['.警告严重警告', '撤销党内职务', '党内察看', '开除党籍']",['.警告严重警告']
新党章提出要充分发挥创新作为引领发展()的作用.,"['主要动力', '第一动力', '核心动力', '主要推力']",['第一动力']
现阶段我们党的统一战线是在中国共产党领导下由全体社会主义劳动者、社会主义事业的()、拥护社会主义的爱国者、拥护祖国统一的爱国者组成的最广泛的爱国统一战线.,"['管理者', '经营者', '领导者', '建设者']",['建设者']
"新时代中国特色社会主义思想,是对马克思列宁主义、毛泽东思想、邓小平理论、“三个代表”重要思想、科学发展观的继承和发展","['正确', '错误']",['正确']
"建设现代化经济体系,必须把发展经济的着力点放在虚拟经济上.","['正确', '错误']",['错误']
"下列关于“慎独”的理解中,错误的是()","['“慎独”是中国传统的道德修养方法', '“慎”是谨慎,“独”是独处,不与人交往', '“慎独”不仅是一种修养功夫,更是一种人生境界', '“慎独”能避免社会生活中的双重人格和两面行为']","['“慎”是谨慎,“独”是独处,不与人交往']"
"共享工程科技成果是推动共同发展,促进共同繁荣的()途径","['主要', '重要', '唯一', '根本']",['重要']
《中国共产党廉洁自律准则》从()开始施行.,"['2016年1月16日', '2016年2月18日', '2016年1月1日', '2016年3月26日']",['2016年1月1日']
"改革全面发力、多点突破、纵深推进,着力增强改革系统性、整体性、协同性.","['正确', '错误']",['正确']
"金砖国家要深入拓展人文交流合作.金砖五国孕育出各自灿烂文明,彼此交相辉映,人文交流合作大有可为","['正确', '错误']",['正确']
“四个全面”战略布局中处于战略统领地位的是,"['全国建成小康社会', '全面深化改革', '全面依法治国', '全面从严治党']",['全国建成小康社会']
我国新时代的新目标是(),"['进行伟大斗争', '建设伟大工程', '实现伟大梦想', '分两步走全面建设社会主义现代化国']",['分两步走全面建设社会主义现代化国']
"党章规定的各项纪律都必须严格遵守和执行,而最首要、最核心的就是要严格遵守和执行党的()","['政治纪律', '组织纪律', '经济工作纪律', '群众工作纪律']",['政治纪律']
"目前为止,我国城乡二元结构没有根本改变","['正确', '错误']",['正确']
我国正在建设知识型、技能型、创新型劳动者大军.,"['正确', '错误']",['正确']
“一国两制”的提出首先是为了实现和维护国家统一.,"['正确', '错误']",['正确']
"我们党历来强调,问题关系党的生死存亡.","['党风', '政风', '学风', '行风']",['党风']
"“一带一路”是互利共赢之路,将带动各国经济更加紧密结合起来,推动各国基础设施建设和体制机制创新,创造新的经济和就业增长点,增强各国经济内生动力和抗风险能力.","['正确', '错误']",['正确']
高等教育是一个国家发展水平和发展潜力的重要标志.,"['正确', '错误']",['正确']
"通过信息网络、广播、报刊等方式,公布发表坚持资产阶级自由化立场、反对四项基本原则的,应给予()处分.","['严重警告', '.撤销党内职务', '开除党籍', '党内察看']",['开除党籍']
"利用职权或者职务上的影响操办婚丧喜庆事宜,在社会上造成不良影响,且情节严重的,给予()处分.","['严重警告', '撤销党内职务', '党内察看', '开出党籍']",['撤销党内职务']
中国自英国进口额5年内增长了()倍.中英双向投资增长迅猛.,"['一', '二', '三', '四']",['二']
"新时代中国特色社会主义思想,明确坚持和发展中国特色社会主义,总任务是实现社会主义现代化和中华民族伟大复兴.","['正确', '错误']",['正确']
"经济建设需要促进我国产业迈向全球价值链(),培育若干世界级先进制造业集群.","['高端', '中端', '中高端', '中低端']",['中高端']
以人民为中心是新时代坚持和发展中国特色社会主义基本立场,"['正确', '错误']",['错误']
"十九大报告指出,以县处级以上领导干部为重点,在全党展开()主题教育","['不忘初心,砥砺前行', '牢记历史,砥砺前行', '牢记历史,牢记使命', '不忘初心,牢记使命']","['不忘初心,牢记使命']"
"党员必须自觉遵守党的纪律,模范遵守(),严格保守党和国家的秘密,执行党的决定,服从组织分配,积极完成党的任务.","['国家的法律', '国家的法律法规', '法律法规', '宪法']",['国家的法律法规']
"今天的亚洲,区域经济合作方兴未艾,安全合作正在迎难而上,各种合作机制更加活跃,地区安全合作进程正处在承前启后的关键阶段.","['正确', '错误']",['正确']
"()国表示愿做对华最开放的西方国家,这是一个明智的战略选择","['美', '英', '俄', '日']",['英']
"党是根据自己的,按照民主集中制组织起来的统一整体.","['理想和信念', '目标和任务', '纲领和章程', '行动纲领']",['纲领和章程']
