question,options,right_answer
"现实生活中,人们对待人生的态度千差万别、多种多样,但归纳起来无外乎两种：积极进取的人生态度和消极无为的人生态度.下列选项中,表现了积极进取的人生态度的是()","['玩世不恭', '怨天尤人', '勇于开拓', '悲观怯世']",['勇于开拓']
"个具有社会公德的人,不仅要熟知社会公德规范,更要有自觉遵守、维护社会公德的意识.()","['正确', '错误']",正确
道德属于范畴(),"['伦理范畴', '经济范畴', '文化范畴', '上层建筑的范畴']",['上层建筑的范畴']
"我国属于单一制国家,立法体制属于一元多层次.()","['正确', '错误']",正确
"执法机关的权力必须严格依照法定权限、程序行使,但不是整个行使过程都必须受到严格的监督和制约.()","['对', '错']",对
正当防卫与紧急避险都属于()救济.,"['社会', '法律', '自力', '权利']",['自力']
《公民道德建设实施纲要》中提出的20字公民基本道德规范是：爱国守法、明礼诚信、团结友善、勤俭自强及(),"['遵守纪律', '敬业奉献', '尊重他人', '文明出行']",['敬业奉献']
我们应该用同一种标准评价各国的人权状况.(),"['正确', '错误']",['错误']
"大学生应当正确使用网络,提高对网络内容和信息的鉴别力,积极运用网络传播正能量,使网络成为开阔学习视野、提高学习能力的重要工具.()","['正确', '错误']",正确
理想信念能指引一个人走什么样的人生道路.(),"['正确', '错误']",正确
“位卑未敢忘忧国”寄托了对祖国矢志不渝的热爱和一片赤诚之心.作者是().,"['苏轼', '范仲淹', '陆游', '辛弃疾']",['陆游']
"社会主义集体主义的道德要求的三个层次中,最高层次是().","['无私奉献、一心为公', '爱国守法,明礼诚信', '公私兼顾', '先公后私、先人后己']",无私奉献、一心为公
()是人才素质的灵魂.,"['德', '智', '体', '美']",德
()是人权保障的最后防线,"['宪法保障', '立法保障', '行政保护', '司法保障']",['司法保障']
中国人民政治协商会议第一届全体会议一致选举()为中央人民政府主席,"['宋庆龄', '毛泽东', '刘少奇', '张澜']",['毛泽东']
孙中山在()中第一次将同盟会的纲领概括为民族民权、民生三民主义.,"['《国民报》', '《万法精理》', '《民报》发刊词', '《民约论》']",['《民报》发刊词']
"职业道德修养的过程,实质上就是不断地克服错误的道德观念、道德情感和道德行为,逐步树立社会主义的职业道德观念、职业道德品质和提高职业道德境界的过程.()","['正确', '错误']",正确
"社会主义核心价值观是社会主义意识形态的核心内容,也是国家软实力的核心内容.()","['正确', '错误']",正确
"全国人民代表大会常务委员会组成人员十人以上,可以向常务委员会提出属于常务委员会职权范围内的议案.()","['正确', '错误']",正确
马克思主义是科学性、革命性、崇高性相统一的思想体系.(),"['正确', '错误']",正确
"下列选项中,()属于我国的执法机关.","['审判机关', '检察机关', '各级人民政府', '各级人民代表大会']",['各级人民政府']
"大学生应努力做到德识才学体全面发展,知情意行协调发展.()","['正确', '错误']",正确
".在个人与社会的关系中,个人既是手段又是目的.()","['正确', '错误']",正确
"五千年绵绵不断、生生不息的伟大中华民族,有着爱国主义的优良传统.这一传统的表现主要有()","['维护祖国统一,促进民族团结', '抵御外来侵略,捍卫国家主权', '开发祖国山河,创造中华文明', '以上都是']",['以上都是']
“西学东渐”逐步向前发展的最主要原因是(),"['中国闭关自守的局面被打破', '西方思想的传人', '民族资本主义的产生', '挽救民族危亡运动的兴起']",['民族资本主义的产生']
"由国家制定和认可的,并由国家强制力保障实施的,具有概括性、普遍性、严谨性特征的行为规范是().","['宗教规范', '道德规范', '法律规范', '政党行为规范']",['法律规范']
"维护社会公平与正义,协调人与自然的关系,体现了法律的().","['政治建设方面的作用', '文化建设方面的作用', '社会建设方面的作用', '对外建设方面的作用']",['社会建设方面的作用']
人类道德的发展的历史过程().,"['是总体趋势是向上的、前进的', '是与社会生产方式的发展进程大体不一致', '是与社会生产方式的发展进程大体一致', '是一个曲折向上的过程']","['是总体趋势是向上的、前进的', '是与社会生产方式的发展进程大体一致', '是一个曲折向上的过程']"
"从本质上讲,理想和信念都是人类在_____基础上产生的一种特殊的社会意识和精神现象","['社会实践', '哲学思维', '思想发展', '科学研究']",社会实践
"居于一个国家政治制度多层结构的核心,并决定着国家性质的是()","['国体', '政体', '政党制度', '基本经济制度']",国体
"爱国主义是一个历史范畴,我们提倡的爱国家是()","['爱世界上所有的国家', '爱任何性质的任何国家', '爱由本民族统治的国家', '爱由先进阶级统治的、合乎生产力要求的进步国家']",['爱由先进阶级统治的、合乎生产力要求的进步国家']
()社会主义法治的本质要求.,"['依法治国', '执法为民', '党的领导', '公平正义']",['执法为民']
"一个坚定的社会主义者,一定有社会主义信念.()","['正确', '错误']",正确
公安机关维护社会治安的权力源于(),"['人民政府', '人民群众', '党中央', '法律授权']",['法律授权']
太平天国的领导骨干主要是：(),"['客家人', '苗族人', '回族人', '壮族人']",客家人
"下列证据中,属于我国刑诉法规定的法定证据的是().","['原始证据', '传来证据', '直接证据', '物证、书证']",['物证、书证']
"刑罚是指刑法规定的由人民法院依法对犯罪分子所适用的限制或者剥夺某种权益的最为严厉的法律制裁方法.刑罚分为主刑和附加刑,下列选项中属于我国刑法规定的附加刑的是()","['管制', '拘役', '罚款', '没收财产']",['没收财产']
"在抗日战争的淞沪会战中,率领“八百壮士”孤军据守四行仓库的爱国将领是()","['佟麟阁', '赵登禹', '戴安澜', '谢晋元']",['谢晋元']
"卡尔·马克思说：“在民主的国家里,法律就是国王；在专制的国家里,国王就是法律.”关于马克思这段话的理解,下列哪一选项是错误的().","['从性质上看,有民主的法律,也有专制的法律', '在实行民主的国家,君主或者国王不可以参与立法', '在实行专制的国家,国王的意志可以上升为法律', '实行民主的国家,也是实行法律至上原则的国家']","['在实行民主的国家,君主或者国王不可以参与立法']"
"爱岗敬业反映的是从业人员对待自己职业的一种态度,也是一种外在的道德需要.()","['正确', '错误']",['错误']
中国封建社会的基本生产结构是(),"['手工业', '农业经济', '小农经济', '工业']",['小农经济']
"“吾日三省吾身”(曾子),这属于中国传统道德修养方法中的()","['省察克治', '学思并重', '慎独自律', '积善成德']",省察克治
"党的十八大以来,以习近平同志为核心的党中央反复强调,要把培育和弘扬()作为凝魂聚气、强基固本的基础工程,不断夯实中国特色社会主义的思想道德基础.","['中华民族传统美德', '中国革命道德', '社会主义核心价值观', '社会主义道德']",['社会主义核心价值观']
"大学生做社会主义核心价值观的积极践行者,只要熟记社会主义核心价值观的内容即可.()","['正确', '错误']",['错误']
"1949年3月中共中央离开西柏坡迁往北平.毛泽东说,今天是进京赶考的日子,我们决不当李自成,我们希望考个好成绩.这句话的意思是()①避免农民战争中的流寇主义②克服农民阶级的私有观念③防止产生骄傲麻痹思想④防止干部中出现享乐腐化作风","['①②', '②③', '①④', '③④']",['③④']
"对于滥用权利,下列说法错误的是().","['法律权利必须依法行使', '不能不择手段地行使法律权利', '是一种违法行为', '不用承担法律责任.']",['不用承担法律责任.']
"当代大学生做社会主义核心价值观的积极践行者,要脚踏实地、艰苦奋斗,在服务祖国、服务人民的实践中().","['实现自我价值', '实现社会价值', '创造人生价值', '提高综合素质']",['创造人生价值']
以下哪种法律不属于经济法().,"['企业所得税法', '行政处罚法', '节约能源法', '种子法']",['行政处罚法']
中共二大制定民主革命纲领的依据(),"['中共的中心任务', '中共的奋斗目标', '中国的社会性质和革命性质', '中国无产阶级的特点']",['中国的社会性质和革命性质']
毛泽东提出区别革命道德和一切剥削阶级道德的根本分界线是爱国主义.(),"['正确', '错误']",['错误']
人们对生活方式和生活标准的向往和追求表达的是人民的().,"['生活理想', '职业理想', '道德理想', '社会理想']",生活理想
国家的根本法是().,"['行政法', '刑法、', '宪法、', '民商法']",['宪法、']
西方列强侵略中国的目的是要把中国变成自己的(),"['商品市场', '原料产地', '殖民地', '劳动力市场']",['殖民地']
中共中央政治局2013年2月23日下午就全面推进依法治国进行第四次集体学习.中共中央总书记习近平在主持学习时强调()一体建设.,"['法治国家', '法治政府', '法治社会', '德治国家']","['法治国家', '法治政府', '法治社会']"
"列宁说：“没有‘人的感情’,就从来也不可能有人对于真理的追求.”这强调的是,完善道德自我、锤炼个人品德、追求理想的道德人生,还必须()","['知行统一', '积善成德', '省察克治', '陶冶情操']",['陶冶情操']
"爱情是人类特有的现象,是人的高度文明的体现.爱情最本质的属性是满足人的生理需求的自然属性.()","['正确', '错误']",['错误']
"大学生不仅要树立正确的择业观,还要树立正确的创业观.()","['正确', '错误']",正确
"按婚姻法的有关规定,夫妻的婚前财产婚后视为().","['共有财产', '约定财产', '家庭财产', '个人财产']",['个人财产']
"在理想体系中,社会理想是建立在个人理想基础之上的,是对社会成员个人理想的总和.(","['正确', '错误']",['错误']
"按照法的原理、法律原则和立法精神,分析、解决法律问题的习惯和思想取向,称为()","['法律思维', '法律解释', '法律制定', '法律适用']",法律思维
.公正司法是维护社会公平正义的最后一道防线.(),"['正确', '错误']",正确
"下列选项中,属于我国社会主义初级阶段经济形式的有().","['外资经济', '全民所有制经济', '个体经济和私营经济', '劳动群众集体所有制经济']","['外资经济', '全民所有制经济', '个体经济和私营经济', '劳动群众集体所有制经济']"
"“如果我们不坚持社会主义,最终发展起来也不过成为一个附庸国,而且就连想发展起来也不容易.只有社会主义才能救中国,只有社会主义才能发展中国.”这句话是谁说的？()","['邓小平', '毛泽东', '江泽民', '胡锦涛']",邓小平
"党和法治的关系是法治建设的核心问题,以下关于党和法治的关系的表述不正确的是().","['法律的实施是社会主义法治最根本的保证', '党的领导和社会主义法治是一致的', '社会主义法治必须坚持党的领导', '党的领导必须依靠社会主义法治']",法律的实施是社会主义法治最根本的保证
下列说法不能反映中华民族优良道德传统内容的是(,"['见利忘义', '人而无信,不知其可也', '不学礼,无以立', '我欲仁,斯仁至矣']",见利忘义
"一个人能否做到言行一致,是他立身处世的基础.()","['正确', '错误']",正确
"马克思说：“作为确定人,现实的人,你就有规定,就有使命,就有任务,至于你是否意识到这一点,那都是无所谓的.“这里,确定的现实的人的“规定”、“使命”和“任务”指的是().","['人生责任', '人生境界', '人生存在', '人生信仰']",人生责任
法律的国家强制力表现为().,"['国家对违法行为的制裁和国家对合法行为的保护', '法律的每一个实施过程都要借助于国家的强制力', '每一个法律规范的实施都要借助于国家的强制力', '国家是保证法律实施的唯一力量']",国家对违法行为的制裁和国家对合法行为的保护
"在现阶段,爱国主义与拥护祖国统一和()","['爱人民是统一的', '爱劳动是统一的', '爱科学是统一的', '爱社会主义是统一的']",['爱社会主义是统一的']
()是人权保障的前提和基础,"['立法保障', '行政保障', '宪法保障', '司法保障']",['宪法保障']
宪法所规定的内容是().,"['国家的法律制度', '国家的经济制度', '国家的根本制度和根本任务', '国家的重要任务']",['国家的根本制度和根本任务']
"现代社会,法律已经成为社会调控的首要工具,其他社会调控手段必须从属于法律调整手段或者与之相配合,并在法律的范围内行使.()","['正确', '错误']",正确
()是全面依法治国的根本制度保障.,"['党的领导', '社会主义民主', '中国特色社会主义制度', '社会主义法治']",['中国特色社会主义制度']
"“一二•九”运动与“五四”运动比较,共同点是()①由中国共产党领导②背景是面临民族危机③以青年学生为先锋④始于北京后扩大到全国","['①②③', '①②④', '①③④', '②③④']",['②③④']
以下说法哪些是错误的().,"['在同级国家机构中,国家权力机关居于主导地位', '中央军事委员会主席向全国人大及其常委会负责', '人民检察院、行政机关和中央军委实行首长个人负责制', '国务院实行总理负责制,总理个人对全国人大及其常委会负责并且报告工作']","['人民检察院、行政机关和中央军委实行首长个人负责制', '国务院实行总理负责制,总理个人对全国人大及其常委会负责并且报告工作']"
原始社会共同生活必须遵守的规则：(),"['图腾崇拜、风俗\ue010', '礼仪', '戒律', '宗教教规\ue010']",图腾崇拜、风俗
"法律的()作用能够向社会昭示法律崇尚什么、贬斥什么,鼓励什么、禁止什么,从而影响法律主体的行为.","['指引', '预测', '评价', '教育']",['评价']
“爱国守法、明礼诚信、团结友善、勤俭自强、敬业奉献”是(),"['家庭美德的主要内容', '社会公德的主要内容', '公民基本道德规范的主要内容', '职业道德的主要内容']",['公民基本道德规范的主要内容']
()就是人们对生活在其中的世界以及人与世界关系的总体看法和根本观点.,"['世界观', '人生态度', '人生观', '价值观']",世界观
"任何组织或者个人都必须在宪法和法律范围内活动,任何公民、社会组织和国家机关都要以宪法和法律为行为准则,依照宪法和法律行使权利或权力、履行义务或职责.()","['正确', '错误']",正确
"中华民族不但以刻苦耐劳著称于世,同时又是酷爱自由、富于()传统的民族.(毛泽东·《中国革命和中国共产党》)","['战斗', '反抗', '斗争', '革命']",['革命']
"我们强调个人理想要符合社会理想,这是说不能有个人理想.()","['正确', '错误']",['错误']
"特别行政区的行政长官依照特别行政区基本法的规定,对()负责.","['中央人民政府', '全国人民代表大会', '全国人民代表大会常委会', '特别行政区']","['中央人民政府', '特别行政区']"
职业道德是随着不同职业的出现而产生的.(,"['正确', '错误']",正确
《全国人民代表大会常务委员会议事规则》属于宪法法律部门.(),"['正确', '错误']",正确
谭嗣同在戊戌维新时期撰写的宣传变法维新主张的著作是(),"['《新学伪经考》', '《变法通义》', '《日本变政考》', '《仁学》']",['《仁学》']
中国特色社会主义是由()构成的.,"['中国特色社会主义的历史、现在和未来', '中国特色社会主义的社会、政府和人民', '马克思主义、毛泽东思想和邓小平理论', '中国特色社会主义的道路、理论体系和制度']",['中国特色社会主义的道路、理论体系和制度']
"确立总体国家安全观,必须().","['既重视外部安全,又重视内部安全', '既重视国土安全,又重视国民安全', '既重视传统安全,又重视非传统安全', '既重视发展问题,又重视安全问题']","['既重视外部安全,又重视内部安全', '既重视国土安全,又重视国民安全', '既重视传统安全,又重视非传统安全', '既重视发展问题,又重视安全问题']"
"随着科学技术的迅猛发展,人们在公共生活中的交往对象不再局限于熟识的人,而是进入公共场所的任何人,增加了人际交往信息的不对称性和行为后果的不可预期性,从而增加了交往对象的复杂性.()","['正确', '错误']",正确
"就课程性质而言,“思想道德修养与法律基础”课是帮助树立正确的(),加强自我修养,提高思想道德素质与法律素质的课程.","['世界观', '人生观', '价值观', '道德观']","['世界观', '人生观', '价值观']"
国家赔偿法对国家赔偿的()等作了具体规定.,"['范围', '内容', '方式', '标准']","['范围', '方式', '标准']"
"现实生活中,人们对待人生的态度千差万别、多种多样,但归纳起来无外乎两种：积极进取的人生态度和消极无为的人生态度.下列选项中体现了积极进取的人生态度的有().","['今朝有酒今朝醉', '笑对人生,乐观向上', '当一天和尚撞一天钟', '身处逆境而百折不挠']","['笑对人生,乐观向上', '身处逆境而百折不挠']"
人们常说“生活是最好的老师”意思是().,"['要大胆实践,不断积累生活经验', '要确立独立生活的意识要确立独立生活的意识', '要虚心求教', '要细心体察']","要大胆实践,不断积累生活经验"
"1946年,全面内战开始于国民党军队大举进攻()","['山东解放区', '中原解放区', '东北解放区', '陕甘宁解放区']",['中原解放区']
下列体现人与自然之间关系的不和谐与日俱增的现象有().,"['水源、空气、土壤受到严重污染', '大量的动物和植物濒危乃至灭绝', '土地荒漠化,森林和湿地迅速减少', '可利用资源日益短缺甚至面临枯竭']","['水源、空气、土壤受到严重污染', '大量的动物和植物濒危乃至灭绝', '土地荒漠化,森林和湿地迅速减少', '可利用资源日益短缺甚至面临枯竭']"
"民法通则规定了一年的特殊诉讼时效,它包括().","['身体受到伤害要求赔偿的', '名誉受到侵害要求恢复名誉的', '延付或者拒付租金的', '出售质量不合格的商品未声明的']","['身体受到伤害要求赔偿的', '延付或者拒付租金的', '出售质量不合格的商品未声明的']"
时代精神形成的重要基础和依托是：(),"['民族精神', '爱国主义', '经济全球化', '道德传统']",民族精神
"经济全球化是当今时代发展的重要趋势.在经济全球化的背景下弘扬爱国主义精神,需要().","['坚持国家的主权和利益', '完全否定本国的历史传统', '拒绝接受其他民族、国家的先进东西', '利用全球化带来的机遇,推动本国经济的发展']","['坚持国家的主权和利益', '利用全球化带来的机遇,推动本国经济的发展']"
"著作权是当事人对其文学、艺术和科学领域内具有独创性并能以某种形式复制的智力成果所依法享有的人身权和财产权.下列选项中,可以具有著作权的有().","['小说', '论文', '电影', '法律']","['小说', '论文', '电影']"
.能力大的人实现的人生价值就大.(),"['正确', '错误']",['错误']
马克思主义最崇高的社会理想是().,"['实现共产主义', '建设社会主义', '发展民主主义', '摆脱贫穷落后']",实现共产主义
构成爱情的三个基本要素是：().,"['性爱、理想和经济基础', '性爱、理想和社会地位', '性爱、理想和责任', '性爱、理想和个人兴趣']",['性爱、理想和责任']
"法治观念是在理论中逐渐形成的,并指导人们的社会实践.()","['正确', '错误']",['错误']
"1930年1月,毛泽东进一步从理论上阐述农村包围城市、武装夺取政权理论的文章是()","['《中国的红色政权为什么能够存在?》', '《井冈山的斗争》', '《星星之火,可以燎原》', '《中国革命战争的战略问题》']","['《星星之火,可以燎原》']"
社会道德规范是人们为了社会稳定和发展所必须遵守的内在动力.(),"['正确', '错误']",['错误']
人民解放军解放南京的时间是()(Ｂ),"['17860', '18009', '18011', '17563']",['18011']
下列行为符合家庭美德要求的有().,"['某父亲长年沉溺于打麻将,从不管教子女', '某对夫妻整天吵架呕气,丈夫甚至对妻子拳脚相加', '某丈夫不辞劳苦,20多年精心待候卧病在床的妻子', '某夫妇长年热情主动地照顾身边无子女的邻居大妈']","['某丈夫不辞劳苦,20多年精心待候卧病在床的妻子', '某夫妇长年热情主动地照顾身边无子女的邻居大妈']"
"儒家经典()集中地阐发了“孝”的思想,提出“夫孝,天之经也,地之义也,人之行也.”","['《道德经》', '《论语》', '《孝经》', '《大学》']",['《孝经》']
北伐战争迅速发展的最主要原因是(),"['工农群众的大力支持', '北伐将士的英勇善战', '直奉联合战线的瓦解', '国共两党团结合作和正确的北伐方针']",['国共两党团结合作和正确的北伐方针']
"家庭关系中的男女平等主要针对生活中必需的财物方面,是指双方在财物支配上权利义务的平等.()","['正确', '错误']",['错误']
"道德是社会关系的反映,归根到底是由()决定的.","['社会观念', '自我反省', '经济基础', '政治观念']",['经济基础']
中华民族有着源远流长的爱国主义传统.以下关于爱国主义说法正确的有(),"['爱国主义是历史的', '爱国主义是具体的', '爱国主义是永恒的', '爱国主义是现实的']","['爱国主义是历史的', '爱国主义是具体的', '爱国主义是现实的']"
"在社会主义条件下,职业成为体现人际平等、人格尊严和人的价值的重要舞台.()","['正确', '错误']",正确
近代史上外国在中国()建立了第一块租界地.,"['上海', '广州', '福州', '宁波']",['广州']
"我国宪法规定,公民在()的情况下,有从国家获得物质帮助的权利.","['年老', '疾病', '残疾', '丧失劳动能力']","['年老', '疾病', '丧失劳动能力']"
"１９４６年中共中央发出《关于清算、减租及土地问题的指示》,决定将党在抗日战争时期实行的减租减息政策改变为()","['实现“打土豪,分田地”的地政策', '实现“平均地权”的政策', '实现“地主减租减息,农民交租交息”的政策', '实现“耕者有其田”的政策']",['实现“耕者有其田”的政策']
"日寇在中国不断挑起事变,进而发动全面战争,下列事变发生在上海的是()","['一﹒二八事变和七七事变', '一﹒二八事变和八﹒一三事变', '七七事变和九﹒一八事变', '八﹒一三事变和九﹒一八事变']",['一﹒二八事变和八﹒一三事变']
真正的爱国者是(),"['爱国情感强烈的人', '爱国思想深刻的人', '具有爱国行为的人', '爱国的情感、思想和行为一致的人']",['爱国的情感、思想和行为一致的人']
社会主义荣辱观体现了正确的().,"['人生观', '价值观', '道德观', '法制观']","['人生观', '价值观', '道德观', '法制观']"
"理想受生产力发展水平的制约,说明理想具有阶级性.()","['正确', '错误']",['错误']
"下列有关法律权利和义务的关系,正确的有().","['法律权利和法律义务是相互依存的关系', '法律权利与法律义务是目的与手段的关系', '法律权利的实现必须以相应法律义务的履行为条件', '法律权利和法律义务具有二重性的关系']","['法律权利和法律义务是相互依存的关系', '法律权利与法律义务是目的与手段的关系', '法律权利的实现必须以相应法律义务的履行为条件', '法律权利和法律义务具有二重性的关系']"
社会公德是整个社会道德体系的高级层次.(),"['正确', '错误']",['错误']
我国《继承法》规定遗产分割时应当保留胎儿的继承份额.因此胎儿是限制民事行为能力人.(),"['正确', '错误']",['错误']
公共生活中的道德与法律所追求的目标是一致的.(),"['正确', '错误']",正确
"公共社会意识的建立,对于人们道德意识的形成、道德规范意识的形成和道德的自觉自律是必不可少的前提.()","['正确', '错误']",正确
"“有两种东西,我对它们的思考越是深沉和持久,它们在我心灵中唤起的惊奇和敬畏就会日新月异,不断增长,这就是我头上的星空和心中的道德定律.”这句话出自().","['苏格拉底', '弗洛姆', '雅斯贝尔斯', '康德']",['康德']
"在我国作为道德建设的灵魂,()决定并体现着社会道德建设的根本性质和发展方向.","['集体主义', '为人民服务', '社会主义', '市场经济']",['为人民服务']
"&nbsp;公共生活是人类社会生活的一个重要方面,下列有关公共生活的说法中正确的是()","['随着社会的发展,公共生活的领域在逐步缩小', '维护现代公共生活秩序的基本手段是政策和法律', '就交往对象之间的社会联系而言,公共生活比私人生活更简单', '在公共生活中,人们的行为总是直接或间接地互相影响和联系着']","['在公共生活中,人们的行为总是直接或间接地互相影响和联系着']"
"理想作为一种社会意识形态,不是从天而降,而是().","['社会存在的反映,是从社会实践中产生的', '人们头脑中构造出来的', '能为社会大多数人谋利益的构想', '人们的政治立场和世界观在人生奋斗目标上的体现']","社会存在的反映,是从社会实践中产生的"
澳大利亚法律属于大陆法系.(),"['对', '错']",['错']
如何做改革创新的实践者().,"['树立改革创新的自觉意识', '培养改革创新的责任感', '滋养安于现状,稳步行进的思维', '增强改革创新的能力本领']","['树立改革创新的自觉意识', '培养改革创新的责任感', '增强改革创新的能力本领']"
爱国主义包含着三个基本方面,"['情感、意志和行为', '情感、思想和品德', '情感、思想和品德', '知识、意志和行为']",['情感、思想和品德']
"提出“人而无信,不知其可也”的思想的是().","['孟子', '孔子', '荀子', '告子']",['孔子']
"()是我国社会主义道德建设的核心和原则在公共生活领域的体现,也是社会主义人道主义的基本要求.","['文明礼貌', '助人为乐', '爱护公物', '遵纪守法']",['助人为乐']
不属于道德主要功能的是().,"['认识功能', '辨析功能', '规范功能', '调节功能']",['辨析功能']
"职业道德是从业人员在一定的职业活动中应遵循的,具有自身职业特征的道德要求和行为准则.职业道德的基本特点不包括()","['规范性和专业性', '功利性和目的性', '可操作性和准强制性', '相对稳定性和连鲤性']",['可操作性和准强制性']
"2010年,香港义工黄福荣抵达玉树不足一周便遇上地震,当时他再一家孤儿院担任义工,本已及时逃离,但为营救被困人员又冒险折回,在废墟中抢救孤儿和教师,不幸罹难,年仅46岁.从人生价值的角度来看,黄福荣的事迹表明","['惟有牺牲自己才能实现人生价值', '实现人生价值必须走出享乐主义与拜金主义的误区', '一切先进人物的主要特色在于他们能够实现自我价值', '高成就的动机人格是实现人生价值的重要条件']",['高成就的动机人格是实现人生价值的重要条件']
"追求崇高的理想需要科学的信念,具有坚定社会主义信念的人,坚信().","['通往共产主义道路是遥远的,可望不可及', '社会主义道德将成为所有人自觉的行为习惯和准则', '社会主义必然代替资本主义,全世界最终必然实现共产主义', '不同的团体有相同的信念']","['社会主义必然代替资本主义,全世界最终必然实现共产主义']"
"在中华传统道德中,作为“立身之本”“举政之本”“进德修业之本”乃至一切伦理关系的根本的是诚信.()","['正确', '错误']",正确
"1930年1月,毛泽东论述中国革命“以乡村为中心”思想的著作是()","['《井冈山的斗争》', '《反对本本主义》', '《星星之火,可以燎原》', '《中国革命和中国共产党》']","['《星星之火,可以燎原》']"
"抗日战争胜利后初期,中共的主要政治任务是()","['参加重庆谈判,商讨建国大计', '进行土地改革,消灭封建剥削制度', '争取和平民主,反对内战独裁', '召开政协会议,改组国民政府']","['争取和平民主,反对内战独裁']"
马克思主义认为社会公德是具有法定约束力的行为规范.(),"['正确', '错误']",['错误']
法律权利是权利主体依法要求义务主体作出某种行为或者不作出某种行为的资格.(),"['正确', '错误']",正确
"我国民法通则规定,普通诉讼时效是1年.()","['正确', '错误']",['错误']
"下列有关时代精神与民族精神关系的说法,下列正确的是().","['时代精神与民族精神紧密相连,都是一个民族赖以生存发展的精神支撑.', '民族精神为时代精神提供生长根基和发展动力,是时代精神形成的重要基础和依托', '时代精神则是民族精神的时代性体现,牵引着民族精神的发展方向,并赋予民族精神以时代内涵.', '一切民族精神都曾经是一定历史阶段中带动潮流、引领风尚、推动社会发展的时代精神.同时,一切时代精神都将随着历史的变迁逐步融人民族精神之中.']","['时代精神与民族精神紧密相连,都是一个民族赖以生存发展的精神支撑.', '民族精神为时代精神提供生长根基和发展动力,是时代精神形成的重要基础和依托', '时代精神则是民族精神的时代性体现,牵引着民族精神的发展方向,并赋予民族精神以时代内涵.', '一切民族精神都曾经是一定历史阶段中带动潮流、引领风尚、推动社会发展的时代精神.同时,一切时代精神都将随着历史的变迁逐步融人民族精神之中.']"
爱国主义包括爱国情感、爱国思想和()三个基本方面.,"['爱国能力', '爱国行为', '爱国时间', '爱国地点']",['爱国行为']
"()就是指某人被网络信息左右控制,身不由己地丧失主体性,甚至成为网络的附庸与奴隶,就像毒品成为吸毒人的需要一样.","['道德失范', '网络犯罪', '网络暴力', '网络成瘾']",['网络成瘾']
道德的主要功能是：,"['激励功能和导向功能', '调节功能和辩护功能', '沟通功能和激励功能', '认识功能和调节功能']",['认识功能和调节功能']
中国共产党对待民主党派的基本方针是().,"['长期共存', '互相监督', '肝胆相照', '荣辱与共']","['长期共存', '互相监督', '肝胆相照', '荣辱与共']"
下列抗战胜利后中国社会主要矛盾的理解正确的是(),"['中华民族与帝国主义的矛盾已经解决', '国内阶级矛盾是中国社会惟一的主要矛盾', '中国近代社会的两大矛盾仍然存在', '反蒋斗争表明中外矛盾仍然存在']",['中国近代社会的两大矛盾仍然存在']
"“砍头不要紧,只要主义真”的豪言是()说的.","['叶挺', '刘胡兰', '林觉民', '夏明翰']",['夏明翰']
"邓小平在总结中国历史经验时曾经深刻地指出：“我们过去几十年艰苦奋斗,就是靠用坚定的信念把人民团结起来,为人民自己的利益而奋斗,没有这样的信念,就没有凝聚力.没有这样的信念,就没有一切.”这里强调说明了().","['人与人之间必须团结互助', '艰苦奋斗是革命斗争的传家宝', '人民的利益高于一切', '坚定的信念是人们前进的强大动力']",['坚定的信念是人们前进的强大动力']
我国依法治国的主体和力量源泉是().,"['共产党', '工人阶级', '人民', '农民']",['人民']
社会主义荣辱观是大学生投身()的重要渠道.,"['社会实践', '社团活动', '有效学习', '崇德向善']",['崇德向善']
"恋人间彼此尊重人格的表现,主要是尊重对方的独立性和重视双方的平等.()","['正确', '错误']",正确
"19世纪末,维新变法从一种思潮得以发展成为一场政治运动,关键是()","['发展资本主义的主张符合历史趋势', '把维新变法和救亡图存结合了起来', '同顽固势力的论战促进人们思想解放', '把西方政治学说同儒家思想结合']",['把维新变法和救亡图存结合了起来']
"按法律的规定,我国职工每日工作()小时.","['6', '7', '8', '9']",['8']
"全国人大和归侨人数较多地区的地方人大,应当有适当名额的归侨代表.()","['正确', '错误']",正确
"个人品德不是偶然的、短暂的道德行为现象,而是在实践活动中表现出来的行为的特定倾向.()","['正确', '错误']",['错误']
"“苟利国家生死以,岂因祸福避趋之”体现了一种","['同仇敌忾、抗御外侮的爱国主义优良传统', '维护祖国统一、反对分裂的爱国主义优良传统', '开发祖国河山、创造中华文明的爱国主义优良传统', '热爱祖国、矢志不渝的爱国主义优良传统']",['热爱祖国、矢志不渝的爱国主义优良传统']
"培育和践行社会主义核心价值观是协调推进“四个全面”战略布局的精神动力,其中总目标是().","['全面建成小康社会', '全面深化改革', '全面依法治国', '全面从严治党']",全面建成小康社会
"在我国社会中,强调尊老爱幼具有很强的针对性,对于解决日趋凸显的老龄化问题和独生子女的培育问题具有重要意义.()","['正确', '错误']",正确
人生环境是指().,"['人的物质生活环境和精神生活环境的总和', '人的精神活动与实践活动的总和', '人的实践活动赖以展开的社会关系的总和', '人生活动所得到的社会评价']",['人的实践活动赖以展开的社会关系的总和']
